file,href
Intersphincteric Exploration With Ligation of Intersphincteric Fistula Tract or Attempted Closure of Internal Opening for Acute Anorectal Abscesses EXPLORACIÓN INTERESFINTÉRICA CON LIGADURA DEL TRAYECTO EN LA FÍSTULA INTERESFINTÉRICA O INTENTO DE CIERRE DEL ORIFICIO INTERNO EN ABSCESOS ANORRECTALES AGUDOS,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102603368&origin=inward
Development of thermoresponsive poloxamer in situ gel loaded with gentamicin sulfate for cavity wounds,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102558587&origin=inward
"Perceptions of the COVID-19 pandemic in Japan with respect to cultural, information, disaster and social issues",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102472837&origin=inward
The role of diet in the pathophysiology and management of irritable bowel syndrome,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102307258&origin=inward
"Incident Liver Cirrhosis, Associated Factors, and Cardiovascular Disease Risks Among People Living With HIV: A Longitudinal Study",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102222261&origin=inward
Comparison of coronary artery bypass graft versus drug-eluting stents in dialysis patients: An updated systemic review and meta-analysis,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102160957&origin=inward
Association of Local Unit Sampling and Microbiology Laboratory Culture Practices With the Ability to Identify Causative Pathogens in Peritoneal Dialysis-Associated Peritonitis in Thailand,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101872884&origin=inward
Drug-induced liver injury: Asia Pacific Association of Study of Liver consensus guidelines,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101810675&origin=inward
Effects of Arsenic and Iron on the Community and Abundance of Arsenite-Oxidizing Bacteria in an Arsenic-Affected Groundwater Aquifer,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101807944&origin=inward
The impact of glutathione metabolism in autism spectrum disorder,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101803942&origin=inward
Analgesia nociception index for early detection of vagal stimulation during carotid body tumor resection: A case report,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101668172&origin=inward
α-Glucosidase Inhibition by Usnic Acid Derivatives,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101517212&origin=inward
Development and validation of point-of-care testing of albuminuria for early screening of chronic kidney disease,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101459601&origin=inward
How Many Maneuvers Should We Do for Maximal Inspiratory and Expiratory Muscle Pressure Testing in Children: A Retrospective Review in Children with Cystic Fibrosis,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101440360&origin=inward
FINITE ELEMENT ANALYSIS OF BEAM USING 2×4 GLUED BAMBOO LAMINATED WITH PARA TIMBER AND 2×6 PARA TIMBER,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101324407&origin=inward
The importance of parameter-dependent coefficient of restitution in discrete element method simulations,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101115866&origin=inward
Plant-made antibody against miroestrol: a new platform for expression of full-length immunoglobulin G against small-molecule targets in immunoassays,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101029723&origin=inward
Cerebral cysticercosis in a wild Bengal tiger (Panthera tigris tigris) in Bhutan: A first report in non-domestic felids,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100887127&origin=inward
Separation of homogeneous palladium catalysts from pharmaceutical industry wastewater by using synergistic recovery phase via HFSLM system,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100689966&origin=inward
Sustainable development of natural rubber and its environmentally friendly composites,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100689421&origin=inward
Green synthesis of nanosilver coating on paper for ripening delay of fruits under visible light,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100642970&origin=inward
"Molecular phylogenetic analysis and taxonomic reconsideration of Ceropegia hirsuta (Apocynaceae, Asclepiadoideae) reveal a novelty in Thailand, Ceropegia citrina sp. nov., with notes on its pollination ecology",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100561231&origin=inward
Comparative performance of CRISPR-Cas12a assays for SARS-CoV-2 detection tested with RNA extracted from clinical specimens,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100520772&origin=inward
The symbiosis between Philidris ants and the ant-plant Dischidia major includes fungal and algal associates,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100496981&origin=inward
Sustainable electroactive materials for energy storage,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100437060&origin=inward
The effects of light touch cue on gait initiation in patients with Parkinson's disease,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100410528&origin=inward
Nominated procurement and the indirect control of nominated sub-suppliers: Evidence from the Sri Lankan apparel supply chain,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100382982&origin=inward
Factors associated with epiphora following orbital-sparing maxillectomy via modified Weber–Ferguson incision with lower blepharoplasty,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100312666&origin=inward
Application of the Hofmeister series to the structure and properties of poly(vinyl alcohol) films containing metal salts,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100215117&origin=inward
Establishment of hematopoietic tissue primary cell cultures from the giant freshwater prawn Macrobrachium rosenbergii,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100185730&origin=inward
Effectiveness of integrated care on delaying chronic kidney disease progression in rural communities of Thailand (ESCORT-2) trials,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100154218&origin=inward
"A multi-objective approach to sugarcane harvest planning in Thailand: Balancing output maximization, grower equity, and supply chain efficiency",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100077896&origin=inward
Polyhydroxybutyrate production from ultrasound-aided alkaline pretreated finger millet straw using Bacillus megaterium strain CAM12,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100065160&origin=inward
Inhibition of Manganese Dissolution in Mn2O3 Cathode with Controllable Ni2+ Incorporation for High-Performance Zinc Ion Battery,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100056338&origin=inward
Fabrication of single-ion conducting polymer-coated separators and their application in nonaqueous Li-O2 batteries,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100023684&origin=inward
Factors associated with exercise adherence to prevent or treat neck and low back pain: A systematic review,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099969396&origin=inward
Solubility and stability of cediranib maleate,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099959994&origin=inward
"Author Correction: Expert assessment of future vulnerability of the global peatland carbon sink (Nature Climate Change, (2021), 11, 1, (70-77), 10.1038/s41558-020-00944-0)",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099838453&origin=inward
Plasma syndecan-1 is associated with fluid requirements and clinical outcomes in emergency department patients with sepsis,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099794003&origin=inward
A comparative analysis of large-scale flood disasters: The human suffering exacerbation processes in three metropolitan areas,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099737610&origin=inward
Enthalpy stabilization of superconductivity in an alloying S-P-H system: First-principles cluster expansion study under high pressure,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099715949&origin=inward
Plumeria pudica Jacq. flower extract - mediated silver nanoparticles: Characterization and evaluation of biomedical applications,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099699834&origin=inward
Special issue with selected papers from the 12th international symposium on applied plasma science (ISAPS 2019),https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099643032&origin=inward
Analysis of Cracked Body Strengthened by Adhesively Bonded Patches by BEM-FEM Coupling,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099516363&origin=inward
In-silico analysis of the inhibition of the SARS-CoV-2 main protease by some active compounds from selected African plants,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099443800&origin=inward
A simple technique for measuring the activity size distribution of radon and thoron progeny aerosols,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099437783&origin=inward
"Elicitation of Pueraria candollei var. mirifica suspension cells promises antioxidant potential, implying antiaging activity",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099042992&origin=inward
"Construction, expression and purification of a novel CadF–based multiepitope antigen and its immunogenic polyclonal antibody specific to Campylobacter jejuni and Campylobacter coli",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85098995639&origin=inward
Hydrogen-free hydrogenation of furfural to furfuryl alcohol and 2-methylfuran over Ni and Co-promoted Cu/γ-Al2O3 catalysts,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85098947409&origin=inward
Trends in Salivary Gland Tissue Engineering: From Stem Cells to Secretome and Organoid Bioprinting,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85098889303&origin=inward
Quantitative analysis of nutrient metabolite compositions of retail cow's milk and milk alternatives in Thailand using GC-MS,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85098877814&origin=inward
Update on the neurodevelopmental theory of depression: is there any ‘unconscious code’?,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85098513557&origin=inward
A closer look inside TiO2 (P25) photocatalytic CO2/HCO3− reduction with water. Methane rate and selectivity enhancements,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85098486868&origin=inward
Application of catechin nanoencapsulation with enhanced antioxidant activity in high pressure processed catechin-fortified coconut milk,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85098464470&origin=inward
The role of self-construal in romantic gift posting across Social Networking Sites,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85098193096&origin=inward
Removal of nutrients from domestic wastewater by microalgae coupled to lipid augmentation for biodiesel production and influence of deoiled algal biomass as biofertilizer for Solanum lycopersicum cultivation,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85098128993&origin=inward
Data-driven prediction of biomass pyrolysis pathways toward phenolic and aromatic products,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85097598013&origin=inward
Enhancing effect of nanoemulsion on antimicrobial activity of cinnamon essential oil against foodborne pathogens in refrigerated Asian seabass (Lates calcarifer) fillets,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85097466604&origin=inward
Hybrid-Functional Study of Native Point Defects and Ti/Fe Impurities in α-Al2O3,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85097406721&origin=inward
Erianthridin Induces Non-small Cell Lung Cancer Cell Apoptosis through the Suppression of Extracellular Signal-regulated Kinase Activity,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85097289861&origin=inward
Evaluation of peptones from chicken waste as a nitrogen source for micro-organisms,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85097287016&origin=inward
IL-10–producing innate lymphoid cells increased in patients with house dust mite allergic rhinitis following immunotherapy,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85096970279&origin=inward
In Situ Nucleic Acid Amplification and Ultrasensitive Colorimetric Readout in a Paper-Based Analytical Device Using Silver Nanoplates,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85096865759&origin=inward
Cytomegalovirus tubulo-glomerulitis and intratubular granuloma: Key histopathological findings in allograft cytomegalovirus infection,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85096770071&origin=inward
Value of dynamic contrast-enhanced magnetic resonance imaging for determining the plasma Epstein-Barr virus status and staging of nasopharyngeal carcinoma,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85095915967&origin=inward
